RptDt;TckrSymb;Asst;AsstDesc;SgmtNm;MktNm;SctyCtgyNm;XprtnDt;XprtnCd;TradgStartDt;TradgEndDt;BaseCd;ConvsCritNm;MtrtyDtTrgtPt;ReqrdConvsInd;ISIN;CFICd;DlvryNtceStartDt;DlvryNtceEndDt;OptnTp;CtrctMltplr;AsstQtnQty;AllcnRndLot;TradgCcy;DlvryTpNm;WdrwlDays;WrkgDays;ClnrDays;RlvrBasePricNm;OpngFutrPosDay;SdTpCd1;UndrlygTckrSymb1;SdTpCd2;UndrlygTckrSymb2;PureGoldWght;ExrcPric;OptnStyle;ValTpNm;PrmUpfrntInd;OpngPosLmtDt;DstrbtnId;PricFctr;DaysToSttlm;SrsTpNm;PrtcnFlg;AutomtcExrcInd;SpcfctnCd;CrpnNm;CorpActnStartDt;CtdyTrtmntTpNm;MktCptlstn;CorpGovnLvlNm
2022-06-21;MODL3;MODL;MODL;CASH;EQUITY-CASH;SHARES;;;2022-05-27;9999-12-31;;;;;BRMODLACNOR2;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;105;1;2;;;;ON      N2;BANCO MODAL S.A               ;9999-12-31;FUNGIBLE;412566001;NIVEL 2
2022-06-21;MODL4;MODL;MODL;CASH;EQUITY-CASH;SHARES;;;2022-05-27;9999-12-31;;;;;BRMODLACNPR9;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;105;1;2;;;;PN      N2;BANCO MODAL S.A               ;9999-12-31;FUNGIBLE;291633999;NIVEL 2
2022-06-21;MOVI3;MOVI;MOVI;CASH;EQUITY-CASH;SHARES;;;2022-05-05;9999-12-31;;;;;BRMOVIACNOR0;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;118;1;2;;;;ON      NM;MOVIDA PARTICIPACOES SA       ;9999-12-31;FUNGIBLE;362302086;NOVO MERCADO
2022-06-21;MPBH11;MPBH;MPBH;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRMPBHA01OR2;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1000;2;;;;ON *B;MARINA PORTO BUZIOS HOTEIS E TURISMO S.A;9999-12-31;FUNGIBLE;219831085;
2022-06-21;MRFG3;MRFG;MRFG;CASH;EQUITY-CASH;SHARES;;;2022-04-14;9999-12-31;;;;;BRMRFGACNOR0;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;113;1;2;;;;ON      NM;MARFRIG GLOBAL FOODS S.A.     ;9999-12-31;FUNGIBLE;691369913;NOVO MERCADO
2022-06-21;MRSA3B;MRSA;MRSA;CASH;EQUITY-CASH;SHARES;;;2022-04-27;9999-12-31;;;;;BRMRSAACNOR6;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;123;1;2;;;;ON      MB;MRS LOGISTICA S.A.            ;9999-12-31;FUNGIBLE;188332687;MERCADO DE BALC�O
2022-06-21;MRSA5B;MRSA;MRSA;CASH;EQUITY-CASH;SHARES;;;2022-04-27;9999-12-31;;;;;BRMRSAACNPA9;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;123;1;2;;;;PNA     MB;MRS LOGISTICA S.A.            ;9999-12-31;FUNGIBLE;151667313;MERCADO DE BALC�O
2022-06-21;MRSA6B;MRSA;MRSA;CASH;EQUITY-CASH;SHARES;;;2022-04-27;9999-12-31;;;;;BRMRSAACNPB7;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;123;1;2;;;;PNB     MB;MRS LOGISTICA S.A.            ;9999-12-31;FUNGIBLE;151667313;MERCADO DE BALC�O
2022-06-21;MRVE3;MRVE;MRVE;CASH;EQUITY-CASH;SHARES;;;2021-12-07;9999-12-31;;;;;BRMRVEACNOR2;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;124;1;2;;;;ON      NM;MRV ENGENHARIA E PARTICIPACOES S.A.;9999-12-31;FUNGIBLE;483232789;NOVO MERCADO
2022-06-21;MSPA3;MSPA;MSPA;CASH;EQUITY-CASH;SHARES;;;2019-04-30;9999-12-31;;;;;BRMSPAACNOR0;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;125;1;2;;;;ON        ;CIA MELHORAMENTOS DE SAO PAULO;9999-12-31;FUNGIBLE;5631445;
2022-06-21;MSPA4;MSPA;MSPA;CASH;EQUITY-CASH;SHARES;;;2019-04-30;9999-12-31;;;;;BRMSPAACNPR7;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;125;1;2;;;;PN        ;CIA MELHORAMENTOS DE SAO PAULO;9999-12-31;FUNGIBLE;773504;
2022-06-21;MSRO3;MSRO;MSRO;CASH;EQUITY-CASH;SHARES;;;2020-07-27;9999-12-31;;;;;BRMSROACNOR7;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;102;1;2;;;;ON      MA;MAESTRO LOCADORA DE VEICULOS S.A.;9999-12-31;FUNGIBLE;26009820;BOVESPA MAIS
